Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
391729,Tubos rígidos; de polímeros de plástico (exc. de polímeros de etileno; de propileno y de cloruro ...,233,265,268,501,641,676,419,104,153,594,396,30,1519,598,1154,1230,119,78,31,143
620432,"""Chaquetas """"sacos"""" de algodón; para mujeres o niñas (exc. de punto; así como cazadoras y ...",54,100,122,255,229,213,275,261,247,247,361,372,228,249,314,159,166,160,98,143
851120,Magnetos; dinamomagnetos y volantes magnéticos; para motores de combustión,18,13,5,9,7,19,14,11,21,20,36,17,56,133,170,163,150,125,82,143
090210,Té verde sin fermentar; presentado en envases inmediatos con un contenido <= 3 kg,50,34,33,35,50,130,138,87,172,115,115,99,86,106,109,80,91,44,52,143
722550,Productos planos de acero rápido; de anchura >= 600 mm; laminados en frío o en caliente (exc. ...,0,0,0,0,0,8,218,26,19,10,15,148,57,121,455,551,70,5,130,142
282410,"""Monóxido de plomo """"litargirio; masicot""""""",6,2,12,11,28,13,50,21,37,79,55,79,74,41,58,109,70,19,33,142
910690,Aparatos de control de tiempo y contadores de tiempo; con mecanismo de relojería o motor sincrónico ...,22,36,67,71,137,69,120,70,89,88,96,240,90,106,86,129,227,207,143,142
870290,"""Vehículos automóviles para transporte de >= 10 personas; incl. el conductor; con motor que ...",11447,5412,7121,8582,6240,1278,1025,488,248,440,194,505,70,285,181,87,557,160,143,142
731823,Remaches; de fundición; hierro o acero (exc. remaches tubulares o con espiga hendida; para ...,48,91,42,51,64,82,124,46,140,111,140,81,105,146,226,173,184,141,122,141
732189,Estufas; calderas con hogar para hacer la colada; braseros y demás aparatos simil. de uso doméstico; ...,0,0,0,0,0,3,3,7,11,20,1,5,2,2,28,47,21,11,4,141
610433,"""Chaquetas """"sacos"""" de punto; de fibras sintéticas; para mujeres o niñas (exc. cazadoras y ...",11,5,4,6,3,1,3,10,9,9,49,69,108,103,64,72,37,39,21,141
903149,Instrumentos opticos; aplicaciones y maquinas de medidas o revisión; sin ningún capitulo 90 ...,8,13,29,17,88,120,64,1703,293,66,96,27,122,536,192,114,75,44,73,140
420211,"""Baúles; maletas """"valijas""""; maletines; incl. los de aseo y los portadocumentos; portafolios ...",60,43,32,180,134,88,113,36,128,60,99,87,53,120,120,98,134,102,117,140
340520,Encáusticos y preparaciones simil. para la conservación de muebles de madera; parqués u otras ...,34,26,35,75,62,101,131,91,136,142,172,199,226,172,222,206,142,206,178,140
040590,"""Grasas de la leche; así como mantequilla """"manteca"""" deshidratada y """"ghee"""" (exc. mantequilla ...",1015,1312,1798,2939,4618,1881,2814,2275,2600,277,161,64,0,0,70,3,5251,96,52,140
293359,"""Compuestos heterocíclicos con heteroátomo/s de nitrógeno exclusivamente; cuya estructura contenga ...",57,115,84,212,127,115,136,94,43,405,221,151,177,234,177,126,208,139,118,140
441911,tablas de cortar; tablas de cortar y tableros similares; de bambú,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,52,62,140
620292,"""Anoraks; cazadoras y artículos simil.; de algodón; para mujeres o niñas (exc. de punto; así ...",2,0,6,6,5,3,21,11,11,19,30,28,39,47,21,50,84,100,58,139
100640,Arroz partido,1,2,663,552,763,173,1162,1188,219,270,142,74,307,670,339,62,73,70,9,139
540744,Tejidos de hilados con un contenido de filamentos de nailon o demás poliamidas >= 85% en peso; ...,487,728,855,594,554,476,422,206,187,117,263,205,112,83,260,185,25,18,7,139
320412,Colorantes ácidos sintéticos orgánicos; incl. metalizados; y colorantes mordientes sintéticos ...,26,18,9,6,57,90,62,128,239,625,307,270,230,168,194,98,124,75,134,139
820150,Tijeras de podar; incl. las de aves; para usar con una sola mano; con parte operante de metal ...,23,26,27,31,36,46,53,35,43,49,46,50,53,62,67,71,79,99,92,139
551331,Tejidos de fibras sintéticas discontinuas; con un alto contenido de fibras discontinuas de ...,333,1244,1248,501,47,20,19,1,45,14,41,303,34,64,47,68,171,188,60,139
620930,Prendas y complementos de vestir de fibras sintéticas (exc. ??de punto y sombreros; pañales ...,53,22,9,5,14,37,28,42,41,33,36,35,44,98,172,50,49,92,107,139
640690,Partes de calzado; extraíble plantillas; taloneras y artículos similares; polainas; botines ...,0,0,0,0,0,0,0,0,0,0,123,85,90,130,260,163,119,107,83,139
820740,"""Útiles de roscar """"incl. aterrajar""""; intercambiables""",42,27,31,29,27,54,51,17,53,75,62,114,61,38,78,93,106,121,90,139
620719,"""Calzoncillos; incl. los largos y los """"slips""""; de materia textil; para hombres o niños (exc. ...",179,243,138,103,295,526,343,263,449,194,201,85,120,241,228,445,403,191,173,139
470730,"""Papel o cartón para reciclar """"desperdicios y desechos""""; obtenido principalmente a partir ...",2,2,0,0,0,0,0,0,0,0,0,14,95,97,187,56,23,48,134,139
620319,"""Trajes """"ambos o ternos"""" de materia textil; para hombres o niños (exc. de lana o pelo fino ...",170,59,43,51,69,87,283,80,196,242,329,134,287,168,148,202,136,105,33,138
330130,Resinoides,2,2,45,3,21,2,4,3,5,18,14,1,32,23,19,27,38,49,286,138
480449,"""Papel y cartón Kraft; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o ...",14,78,124,246,177,154,221,0,0,0,20,0,0,18,37,6,2916,3312,98,138
291816,Ácido glucónico; sus sales y sus ésteres,11,23,31,2,2,9,27,31,18,108,189,156,123,165,128,75,119,237,172,138
292142,Derivados de la anilina y sus sales,21,0,0,0,0,0,0,0,0,26,84,84,145,98,32,122,229,164,290,137
830790,Tubos flexibles de metales distintos del hierro o del acero; incl. con accesorios,159,368,430,868,243,697,1046,506,690,313,284,320,366,267,328,397,361,226,67,137
846299,Prensas no hidráulicas; para trabajar metal (exc. prensas de forjar; estampar; enrollar; curvar; ...,81,40,24,10,421,125,378,223,29,93,29,225,180,100,44,152,82,79,94,136
620192,"""Anoraks; cazadoras y artículos simil.; de algodón; para hombres o niños (exc. de punto; así ...",5,2,1,1,0,8,33,15,14,13,19,40,37,40,48,44,76,102,64,136
030323,"""Congelados de tilapia """"Oreochromis spp.""""""",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,136
321100,Secativos preparados,89,187,264,291,389,398,290,136,234,234,301,180,183,55,72,36,31,18,20,136
620293,"""Anoraks; cazadoras y artículos simil.; de fibras sintéticas o artificiales; para mujeres o ...",1,1,0,1,0,1,1,25,1,7,19,116,224,218,218,219,287,195,102,135
441194,"""Tableros de fibra de madera u otras materias leñosas; incl. aglomeradas con resinas o demás ...",0,0,0,0,0,301,36,107,69,135,90,216,124,99,88,37,154,88,88,135
200981,"""Jugo de arándano """"Vaccinium macrocarpon; Vaccinium oxycoccos; Vaccinium vitis-idaea"""" sin ...",0,0,0,0,0,0,0,0,0,0,122,209,245,228,248,197,79,87,129,135
640510,Calzado con parte superior de cuero natural o regenerado (exc. con suela de caucho; plástico; ...,606,544,523,606,504,824,1257,661,1235,1054,703,875,1128,1095,1319,636,384,229,127,135
620822,Camisones y pijamas; de fibras sintéticas o artificiales; para mujeres o niñas (exc. de punto; ...,25,35,97,28,52,20,60,250,270,132,62,68,47,46,32,59,80,96,134,134
441919,Artículos de mesa o de cocina; de bambú (excl. Palillos; tablas de cortar; tablas de cortar ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,91,84,134
401034,Correas de transmisión; sin fin; de sección trapezoidal; de circunferencia exterior > 180 cm ...,0,5,12,36,25,66,79,57,54,89,79,64,59,74,93,108,125,117,97,134
630391,Visillos y cortinas; guardamalletas y ropadiés de cama; de algodón (exc. de punto; así como ...,19,45,56,17,57,81,94,82,18,25,29,16,35,112,17,17,44,14,5,133
851090,Partes de afeitadoras; de máquinas de cortar el pelo o esquilar y de aparatos de depilar; con ...,4,22,1,1,29,4,6,3,12,30,51,52,30,116,46,56,88,235,146,133
842840,Escaleras mecánicas y pasillos móviles,295,84,391,467,787,721,1009,939,44,567,1285,259,345,386,556,600,81,498,372,133
580890,Artículos de pasamanería y ornamentales análogos; de materia textil; en pieza; sin bordar (exc. ...,81,95,105,125,187,190,194,108,167,98,91,87,108,115,110,157,150,206,195,132
853230,Condensadores variables o ajustables; eléctricos,250,369,509,455,455,168,171,93,69,117,51,402,79,64,57,94,63,60,55,132
401035,"""Correas de transmisión; sin fin; con muescas """"sincrónicas""""; de circunferencia exterior > ...",0,10,16,27,22,61,136,81,125,95,96,95,73,84,73,79,123,124,87,132
846410,Máquinas de aserrar para trabajar piedra; cerámica; hormigón; amiantocemento o materias minerales ...,2,20,7,11,18,29,36,683,32,41,55,45,34,12,33,54,63,50,23,132
850519,Imanes permanentes y artículos destinados a ser imantados permanentemente; de materias distintas ...,24,11,26,28,52,42,64,34,58,82,134,139,133,173,124,119,158,114,53,132
851210,Aparatos de alumbrado o señalización visual; eléctricos; de los tipos utilizados en bicicletas ...,22,23,26,32,42,47,55,25,13,17,39,45,28,71,130,107,71,104,76,132
251512,Mármol y travertinos; simplemente troceados; por aserrado o de otro modo; en bloques o en placas ...,182,10,97,366,602,667,978,555,874,299,483,302,487,368,84,13,21,1,35,131
870192,Tractores; de un motor de potencia> 18 kW pero <= 37 kW (exc. Los de la partida 8709; motocultores; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,195,160,63,131
090921,Semillas de cilantro; sin triturar ni pulverizar,0,0,0,0,0,0,0,0,0,0,6,12,37,19,20,53,48,35,76,131
540233,Hilados texturados; de filamentos de poliésteres (exc. hilos de coser e hilados acondicionados ...,42,19,7,37,11,16,41,28,17,7,33,121,170,118,135,161,31,6,63,130
610452,Faldas y faldas pantalón de punto; de algodón; para mujeres o niñas (exc. enaguas),242,324,326,349,145,195,83,71,75,193,135,70,95,78,82,161,47,75,36,130
382474,"""Mezclas que contengan hidroclorofluorocarbono """"HCFCs""""; que no contengan perflurocarbono ...",0,0,0,0,0,0,0,1,72,201,16,12,58,0,14,374,87,52,111,130
630130,Mantas de algodón (exc. mantas eléctricas; manteles y colchas; así como artículos de cama y ...,103,74,64,97,32,40,78,138,79,116,95,146,311,283,118,376,199,129,37,130
854790,Piezas aislantes para electricidad; de materias distintas de la cerámica y del plástico; así ...,268,216,352,296,666,362,237,179,171,277,143,146,76,195,97,113,273,224,161,130
