Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
870432,Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
730210,"""Carriles """"rieles"""" de fundición; hierro o acero; para vías férreas (exc. contracarriles """"rieles"""" ...",0,0,578,0,1,0,7,0,0,0,0,0,0,1,0,0,508,120,0,130
330510,Champúes,90,33,40,37,94,147,238,126,212,217,295,462,251,124,162,575,294,245,146,130
551529,Tejidos de fibras sintéticas discontinuas; con un alto contenido de fibras discontinuas acrílicas ...,0,0,0,0,0,13,0,0,0,0,1,0,11,13,31,0,47,119,0,129
560392,Tela sin tejer; incl. impregnada; recubierta; revestida o estratificada; n.c.o.p.; de peso ...,0,0,0,4,0,0,7,0,80,71,0,1,118,66,1,0,0,5,452,129
821210,Navajas y maquinillas no eléctricas de afeitar; de metal común,28,55,46,0,4,1,1,0,16,18,9,122,1,5,22,37,0,21,13,128
330119,"""Aceites esenciales de agrios """"cítricos""""; desterpenados o no; incl. los """"concretos"""" o """"absolutos"""" ...",0,0,0,0,0,45,94,115,270,276,84,85,11,148,87,67,14,32,9,128
410792,Trozos; hojas o placas de cueros preparados después del curtido o del secado y cueros y pieles ...,0,0,0,0,0,0,0,0,0,0,0,49,95,55,45,0,86,96,100,128
401019,Correas transportadoras; de caucho vulcanizado (exc. correas reforzadas solamente con metal; ...,29,4,12,2,15,5,14,2,107,8,20,5,22,11,2,1,182,25,3,127
870880,Amortiguadores de suspensión para tractores; vehículos automóviles para transporte de >= 10 ...,12,0,0,4,4,1,4,36,72,79,136,88,219,167,240,67,91,116,34,126
903089,Instrumentos y aparatos para medida o control de magnitudes eléctricas; sin dispositivo registrador; ...,44,9,6,0,342,19,10,69,151,37,225,224,1670,149,115,116,41,491,334,126
848790,Partes de máquinas o de aparatos del capítulo 84; sin usos específicos; n.c.o.p.,0,0,0,0,0,0,36,56,65,61,138,222,196,128,131,75,124,162,135,125
841932,Secadores para madera; pasta para papel; papel o cartón,0,0,0,0,0,0,0,0,97,0,0,0,3,0,0,0,0,0,0,125
220850,Gin y ginebra,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,134,0,48,54,124
841899,Partes de refrigeradores; de congeladores y demás material; máquinas y aparatos para producción ...,26,294,11,125,38,424,106,211,157,1648,2871,2290,770,107,26,22,12,105,30,123
841981,Aparatos y dispositivos para la preparación de bebidas calientes o la cocción o calentamiento ...,1,60,357,22,13,4,2,14,9,29,9,16,135,246,342,0,5,7,15,123
292320,Lecitinas y demás fosfoaminolípidos; incl. de constitución química no definida,0,1,1,0,1,24,0,0,0,0,0,124,0,0,16,8,4,65,48,123
391610,Monofilamentos cuya mayor dimensión del corte transversal sea > 1 mm; barras; varillas y perfiles; ...,0,0,0,1,1,4,4,8,8,10,40,59,164,94,166,315,75,125,0,122
610130,"""Abrigos; chaquetones; capas; anoraks; cazadoras y artículos simil.; de punto de fibras sintéticas ...",43,33,30,15,27,18,98,39,34,50,72,33,17,24,74,5,19,39,70,122
440839,"""Maderas tropicales citadas en la nota de subpartida 1 del capítulo 44; en hojas para chapado; ...",312,223,262,248,120,5,0,0,0,0,38,10,6,1,0,0,4,8,0,121
030323,"""Congelados de tilapia """"Oreochromis spp.""""""",0,0,0,0,0,0,0,0,0,0,0,258,0,0,81,78,5,0,93,121
340213,Agentes de superficie orgánicos; no iónicos; incl. acondicionados para la venta al por menor ...,54,25,12,7,19,36,71,46,81,189,874,221,185,161,223,108,87,28,97,120
853110,Avisadores eléctricos de protección contra robo o incendio y aparatos simil.,308,66,813,5781,19043,15554,10506,20,86,40,2146,2738,641,817,892,564,496,215,32,119
481151,"""Papel y cartón; coloreados o decorados en la superficie o impresos; recubiertos; impregnados ...",0,0,0,19,0,0,0,0,0,14,0,0,0,61,159,161,0,0,220,119
190300,Tapioca y sus sucedáneos preparados con fécula; en copos; grumos; granos perlados; cerniduras ...,34,47,37,28,26,6,28,33,28,38,41,59,112,84,60,73,66,122,66,119
090611,"""Canela """"Cinnarmomum zeylanicum Blume"""" (exc. sin triturar ni pulverizar)""",0,0,0,0,0,0,70,72,52,63,57,27,34,22,40,58,66,51,95,119
841199,Partes de turborreactores o de turbopropulsores; n.c.o.p.,91,137,5596,7005,8458,1041,3047,7804,2103,684,708,446,8048,579,259,1,16,1220,27,118
480810,"""Papel y cartón corrugados; incl. revestidos por encolado; incl. perforado; en bobinas """"rollos"""" ...",264,537,1208,2288,3005,1921,3614,1358,648,532,585,585,469,176,866,119,268,110,55,118
470720,"""Papel o cartón para reciclar """"desperdicios y desechos""""; obtenido principalmente a partir ...",0,0,35,0,196,482,550,1521,1849,3296,1496,1613,1112,940,525,620,969,321,6,118
620442,Vestidos de algodón; para mujeres o niñas (exc. de punto; así como combinaciones),34,109,62,77,44,20,23,91,57,115,127,160,245,234,172,155,154,116,51,118
160559,Moluscos; preparados o conservados (excepto los ahumados; ostras; vieiras; mejillones; sepias; ...,0,0,0,0,0,0,0,0,0,0,0,88,14,6,15,14,45,91,137,118
848120,Válvulas para transmisiones oleohidráulicas o neumáticas,13,0,2,56,28,9,42,3,3,3,88,75,56,65,173,30,168,53,28,117
853950,Lámparas y tubos de diodos emisores de luz (LED),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,374,3,116
843999,Partes de máquinas para la fabricación o acabado de papel o cartón; nep,21,152,263,190,85,118,51,6,6,94,119,60,150,111,398,61,44,160,29,116
060313,"""Orquídeas """"flores y capullos""""; cortadas para ramos o adornos; frescas""",0,0,0,0,0,0,20,6,1,1,33,52,4,89,14,4,14,38,102,116
330590,Preparaciones capilares (exc. champúes; preparaciones para ondulación o desrizado permanentes; ...,23,174,35,49,325,372,553,376,753,1568,2068,1634,1188,199,287,375,291,294,190,115
600410,"""Tejidos de punto de anchura > 30 cm; con un contenido de hilados de elastómeros >= 5% en peso ...",0,0,0,31,145,0,23,11,191,100,1,16,101,29,16,0,1,1,95,115
130239,Mucílagos y espesativos vegetales; incl. modificados (exc. de algarroba o de su semilla o de ...,0,0,0,0,0,0,0,0,4,0,27,38,0,0,41,203,154,85,57,115
902110,Artículos y aparatos de ortopedia o para fracturas,0,0,1,0,3,40,133,3424,60346,2961,81,127,350,35,143,70,143,131,60,114
853620,Disyuntores; para una tensión <= 1.000 V,266,396,352,42,8,6,6,7,1,2,0,10,33,10,15,16,5,26,471,114
842920,Niveladoras autopropulsadas,7,328,72,120,7,40,51,0,20,127,635,0,71,200,195,530,1296,67,1017,113
401699,Manufacturas de caucho vulcanizado sin endurecer; n.c.o.p.,12,13,13,22,47,141,142,351,587,519,402,340,365,471,159,182,84,99,134,113
030633,Cangrejos; incluso depilados; vivos; frescos o refrigerados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,115,36,113
851580,Máquinas y aparatos para soldar; de láser u otros haces de luz o de fotones; de ultrasonidos; ...,0,0,41,1,0,0,54,148,6,18,15,25,52,9,85,94,2,108,62,112
902680,Instrumentos y aparatos para medida o control de las características variables de líquidos ...,20,46,4,119,68,80,229,14,168,396,1979,919,160,335,178,318,125,148,149,112
841620,Quemadores para la alimentación de hogares; de combustibles sólidos pulverizados o gases; incl. ...,0,0,0,0,0,0,1,2,0,0,6,0,20,0,0,2,1,0,0,112
482390,"""Papel; cartón; guata de celulosa y napa de fibra de celulosa; en tiras o en bobinas """"rollos"""" ...",123,139,14,26,11,10,135,95,133,87,340,372,139,95,87,192,384,146,26,112
030619,Crustáceos congelados; incluso ahumados; aptos para la alimentación humana; incluso pelados; ...,0,69,0,60,0,3,235,230,13,248,179,91,6,16,14,45,47,65,67,112
071310,"""Guisantes """"arvejas; chícharos"""" """"Pisum sativum""""; secos; desvainados; aunque estén mondados ...",9,8,4,8,16,27,88,124,109,20,0,0,16,10,0,3,26,36,116,112
900792,Partes y accesorios de proyectores cinematográficos; n.c.o.p.,0,0,0,0,0,0,0,0,0,0,0,0,2,40,145,59,92,231,82,111
860900,Contenedores; incluidos los contenedores cisterna y los contenedores depósito; especialmente ...,1,31,7,2,83,139,63,113,266,323,307,160,245,91,200,82,152,32,114,111
442010,Estatuillas y demás objeto de adorno; de madera (exc. marquetería y taracea),500,582,489,374,443,616,476,435,340,243,210,268,350,290,223,148,114,142,76,111
381600,Cementos; morteros; hormigones y composiciones similares; refractarios; incl. mezcla de dolomita ...,3,6,15,4,0,0,1,28,74,46,96,4,1,0,0,3,0,0,1,110
030742,Pescado y calamar; vivos; frescos o refrigerados; con o sin cáscara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,102,0,110
852692,Aparatos de radiotelemando,0,6,0,516,11252,11229,2794,102,70,1202,1797,9629,10728,9743,40584,39742,557,262,8,109
730792,Codos; curvas y manguitos de tubería; de hierro o acero; roscados (exc. moldeados o de acero ...,0,0,0,14,28,1,3,78,1,7,12,27,76,96,66,54,18,128,53,109
650699,Sombreros y demás tocados; incl. guarnecidos; n.c.o.p.,8,2,9,18,35,19,54,36,30,35,53,53,116,113,61,64,46,44,28,109
381121,Aditivos para aceites lubricantes; que contengan aceites de petróleo o de mineral bituminoso,67,156,50,109,51,227,61,291,13,477,1746,161,233,114,3,37,4,32,193,109
903110,Máquinas para equilibrar piezas mecánicas,0,1,1,24,109,0,2,4,30,17,16,28,18,50,32,7,37,0,7,109
110812,Almidón de maíz,426,651,55,60,1,5,0,0,328,0,0,6,4,2,6,2,1,4,0,109
847982,Máquinas y aparatos para mezclar; amasar o sobar; quebrantar; triturar; pulverizar; cribar; ...,229,77,80,87,49,286,590,18,148,20,152,108,223,131,48,438,43,36,400,108
600632,"""Tejidos de punto; de anchura > 30 cm; de fibras sintéticas; teñidos (exc. tejidos de punto ...",0,87,153,182,308,256,410,357,1168,1547,1143,519,442,218,872,314,140,194,117,108
620640,Camisas; blusas y blusas camiseras; de fibras sintéticas o artificiales; para mujeres o niñas ...,2,40,18,19,6,3,104,6,7,3,24,20,37,31,62,155,77,100,53,108
200931,"""Jugo de agrios """"cítricos""""; sin fermentar y sin adición de alcohol; incl. con adición de ...",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,36,106,37,39,108
090122,Café tostado descafeinado,0,0,0,0,0,0,0,3,1,0,26,0,33,24,32,32,55,94,0,108
850790,Placas; separadores y los demás partes de acumuladores eléctricos; n.c.o.p.,128,107,120,149,3,6,29,110,1,42,695,174,2,17,1,1,426,1331,35,107
260800,Minerales de cinc y sus concentrados,0,0,0,16,281,232,115,27,0,770,0,0,0,0,0,437,192,122,0,107
901812,"""Aparatos de diagnóstico por exploración ultrasónica """"scanners""""""",5,5,49,0,4,10,0,241,2014,146,154,6,92,1,15,11,94,142,97,106
300441,"""Los medicamentos que contienen efedrina o sus sales; sin hormonas ni esteroides utilizados ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,63,172,106
691200,Vajilla y demás artículos de uso doméstico; higiene o tocador; de cerámica (excepto de porcelana),2625,1471,1858,2544,2872,2406,2846,881,819,1563,1407,660,709,348,360,287,284,284,80,105
722550,Productos planos de acero rápido; de anchura >= 600 mm; laminados en frío o en caliente (exc. ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
481830,Manteles y servilletas; de pasta de papel; de papel; de guata de celulosa o de napa de fibras ...,15,0,0,6,10,7,3,13,487,352,358,1,1,0,2,2,8,6,82,105
300590,Esparadrapos; sinapismos; guatas; gasas; vendas y artículos simil.; impregnados o recubiertos ...,0,11,0,24,30,60,32,142,75,4,18,8,27,16,27,45,21,75,156,105
020890,"""Carne y despojos comestibles frescos; refrigerados o congelados de palomas; caza; renos y ...",51,20,29,19,44,30,15,31,34,26,50,48,68,117,90,21,29,51,99,105
848360,Embragues y órganos de acoplamiento; incl. las juntas de articulación; para máquinas,0,1,8,36,23,9,2,5,17,11,16,19,16,60,18,122,76,231,233,103
842490,Partes de extintores; de pistolas aerográficas y de aparatos simil.; partes de máquinas y de ...,85,84,81,206,173,133,169,426,9682,558,246,82,67,94,48,65,120,17,110,103
321519,Tintas de imprenta; incl. concentradas o sólidas (exc. negras),115,154,492,459,73,49,238,174,274,1878,3910,3428,3972,5134,236,284,208,130,106,103
283311,Sulfato de disodio,0,0,0,0,0,0,0,0,229,0,0,0,61,0,0,0,0,0,0,103
850153,Motores de corriente alterna; polifásicos; de potencia > 75 kW,9,197,24,22,23,3,35,0,3,33,32,130,99,265,756,723,841,1110,1084,102
852560,Aparatos emisores con aparato receptor incorporado; de radiotelefonía; radiotelegrafía; radiodifusión ...,0,0,0,0,0,0,267,1642,3,4,3,38,9,16,161,0,0,0,0,102
730810,Puentes y partes de puentes; de fundición; hierro o acero,0,0,0,0,0,33,0,0,3,0,0,0,70,1551,6,3,0,0,4,101
410712,Cueros preparados después del curtido o del secado y cueros y pieles apergaminados; divididos ...,0,0,0,0,0,7,0,33,0,0,141,81,154,162,38,91,120,74,30,101
901420,Instrumentos y aparatos para navegación aérea o espacial (exc. brújulas y aparatos para ra ...,0,170,0,0,83,0,0,2,6,12,0,2,1,259,592,909,1528,166,0,100
321000,Las demás pinturas y barnices; pigmentos al agua preparados de los tipos utilizados para el ...,156,157,150,182,389,122,20,27,31,209,357,422,267,226,70,4,69,139,51,100
090220,Té verde sin fermentar; presentado en envases inmediatos con un contenido > 3 kg,3,0,2,25,19,12,60,56,74,27,14,13,31,21,16,16,16,0,0,100
540752,Tejidos de hilados con un contenido de filamentos de poliésteres texturados >= 85% en peso; ...,328,42,66,26,83,36,44,97,80,71,40,88,103,26,10,0,24,25,11,99
320619,Pigmentos y preparaciones a base de dióxido de titanio; con un contenido de dióxido de titanio ...,0,0,2,1,0,0,0,2,60,112,169,21,0,67,9,22,36,92,45,99
600621,"""Tejidos de punto; de anchura > 30 cm; de algodón; crudos o blanqueados (exc. tejidos de punto ...",0,20,31,0,57,293,426,698,361,537,457,848,1064,287,200,179,215,235,67,99
120710,Nueces y almendra de palma,5,0,1,1,0,8,0,0,0,0,0,181,231,205,604,454,161,191,0,99
030234,"""Patudos o atunes ojo grande """"Thunnus obesus""""; frescos o refrigerados""",0,0,0,0,87,178,443,421,549,158,2447,2043,623,389,230,50,31,34,47,99
390940,Resinas fenólicas; en formas primarias,0,65,0,11,0,70,2,0,0,1,1,0,15,9,0,0,8,200,95,98
842649,Grúas móviles y carretillas grúa (exc. sobre neumáticos y carretillas puente),0,0,0,0,25,0,1090,0,0,1,22,0,0,1029,200,14,0,0,0,97
843390,Partes de máquinas; de aparatos y de artefactos de cosechar o trillar; partes de cortadoras ...,0,0,0,9,3,0,2,1,314,0,161,5,2,0,14,1,48,58,78,97
847160,Unidades de entrada o salida; digitales; para máquinas automáticas para tratamiento o procesamiento ...,66,123,544,349,385,596,506,1022,1562,138,34,29,34,63,53,20,8,12,95,97
741999,Manufacturas de cobre; n.c.o.p.,0,13,4,102,1,2,7,12,4,2,5,1,5,2,3,23,4,4,3,97
310560,Abonos minerales o químicos con los tres elementos fertilizantes nitrógeno; fósforo y potasio ...,0,0,0,0,0,18,21,43,14,1,60,29,28,8,16,42,37,95,55,97
620462,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de algodón; ...",39,147,128,73,62,76,35,10,30,78,386,639,258,123,133,37,42,83,32,97
950691,Artículos y material para cultura física; gimnasia o atletismo,3,0,11,15,12,0,0,0,0,1,58,93,25,21,0,7,22,5,5,97
283421,Nitratos de potasio,0,0,0,0,0,154,3,0,0,0,0,0,0,0,0,1,1748,135,34,96
110819,"""Almidones y féculas (exc. de trigo; maíz; patata """"papa"""" y mandioca """"yuca"""")""",0,0,2,2,5,20,12,6,0,0,3,4,0,0,0,0,0,0,150,96
830242,Guarniciones; herrajes y artículos simil.; de metal común; para muebles (exc. cerraduras; cerrojos ...,0,0,5,0,0,0,0,0,12,26,108,38,17,151,93,28,30,1,1,95
940390,Partes de muebles; distintas de los asientos; n.c.o.p.,819,536,715,387,671,666,754,384,567,650,341,450,428,282,220,151,344,111,23,95
853630,Aparatos para protección de circuitos eléctricos; para una tensión <= 1.000 V (exc. fusibles; ...,0,0,0,0,0,3,19,0,1,5,0,0,2,7,20,7,4,0,1,94
370130,Placas y películas planas; fotográficas; sensibilizadas; sin impresionar; en las que por lo ...,17,27,364,277,193,311,313,148,88,17,31,31,551,228,30,24,44,18,37,94
910211,"""Relojes de pulsera; eléctricos; incl. con contador de tiempo incorporado; con indicador mecánico ...",0,0,2,22,0,0,0,8,14,58,0,37,67,62,59,14,94,86,155,94
940429,"""Colchones con muelles """"resortes""""; bien rellenos o guarnecidos interiormente con cualquier ...",98,0,0,47,9,272,360,243,226,198,495,803,1049,693,538,344,338,183,128,93
961610,Pulverizadores de tocador; sus monturas y cabezas de monturas (exc. los activados con monedas ...,0,14,61,5,21,72,42,155,52,115,146,69,180,58,39,26,219,218,83,93
160556,Almejas; berberechos y arcas; preparados o conservados (excepto ahumado),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
870850,Ejes con diferencial; incl. provistos con otros órganos de transmisión; para vehículos automóviles,1,0,5,2,10,37,1,16,23,43,52,59,166,180,219,37,132,88,68,92
540244,Hilados de elastómeros de filamentos sintéticos; sencillos; sin torsión o con una torsión <= ...,0,0,0,0,0,0,0,0,0,0,53,0,0,35,18,0,0,6,0,92
283650,Carbonato de calcio,0,0,0,1,0,0,1,10,381,0,28567,165,367,1161,389,82,158,109,171,92
820559,Herramientas de mano; incl. los diamantes de vidriero; de metal común; n.c.o.p.,0,10,241,156,121,41,33,178,162,432,208,135,176,174,140,347,383,179,31,91
080510,Naranjas; frescas o secas,22,0,0,2,15,3,87,449,6,1335,623,4,3,0,0,1,8,1,0,91
853890,Partes identificables como destinadas; exclusiva o principalmente; a los aparatos de las partidas ...,4,32,1,11,390,38,7,61,10,45,3,6,12,45,146,124,50,94,30,90
620520,Camisas de algodón; para hombres o niños (exc. de punto; así como camisones y camisetas),91,89,113,114,96,121,155,124,111,274,535,473,599,297,330,202,183,210,58,90
640220,"""Calzado con suela y parte superior de caucho o plástico; con la parte superior de tiras o ...",0,0,0,30,60,133,217,131,244,84,381,438,430,213,89,48,5,13,18,90
071339,"""Alubias secas """"Vigna y Phaseolus""""; aunque estén mondadas o partidas (exc. ??judías de las ...",0,130,41,86,0,154,591,154,481,942,1680,1092,903,315,260,356,246,218,508,90
870194,Tractores; con potencia del motor> 75 kW pero <= 130 kW (exc. Los de la partida 8709; motocultores; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,160,89
903010,Instrumentos y aparatos para medida o detección de radiaciones ionizantes,0,0,0,0,69,9,0,106,134,171,366,103,55,895,221,404,109,125,379,89
902150,Estimuladores cardíacos (exc. sus partes y accesorios),0,0,0,0,0,6,0,1,778,0,0,0,0,0,0,0,0,16,0,88
860120,Locomotoras y locotractores; de acumuladores eléctricos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
820600,Herramientas de dos o más de las partidas 8202 a 8205; acondicionadas en juegos para la venta ...,2,6,273,10,54,13,56,11,19,16,17,80,149,46,111,15,108,33,6,88
030788,"""Ahumados; secos; salados o en salmuera; incluso con cáscara; conchas estrombóides """"Strombus ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,36,44,88
845180,Máquinas y aparatos para aprestar; acabar; recubrir o impregnar hilados; telas o manufacturas ...,12,0,0,27,20,91,0,31,0,149,104,1,9,68,1,0,2,0,0,87
910219,"""Relojes de pulsera; eléctricos; incl. con contador de tiempo incorporado; con indicador combinado ...",0,0,0,5,0,0,1,0,0,0,8,16,42,72,69,132,26,37,48,87
030572,Cabezas de pescado; colas y buches; ahumados; secos; salados o en salmuera,0,0,0,0,0,0,0,0,0,0,0,291,1128,1117,1248,908,283,434,181,87
