Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
382410,Preparaciones aglutinantes para moldes o núcleos de fundición,5568,7819,12513,17846,21487,22641,24646,11672,19802,24855,21404,17534,16659,18973,17933,19146,21559,18913,16042,24596
721621,Perfiles en L; de hierro o acero sin alear; simplemente laminados o extrudidos en caliente; ...,10761,10062,11528,17596,16486,23864,20863,15654,22469,46524,37241,20973,29053,25450,23791,20539,12745,14165,9874,24561
291560,Ácidos butanoicos; ácidos pentanoicos; sus sales y sus ésteres,8370,9254,7672,10409,12046,12982,13251,16071,15707,14766,15838,17180,18573,17917,17013,17682,19458,17097,17763,24553
850432,Transformadores de tipo seco de potencia > 1 kVA pero <= 16 kVA (exc. los transformadores de ...,15939,14672,21208,18855,24211,26311,25294,16737,18703,17804,18735,16520,15203,17392,17638,20049,23188,18238,17919,24548
283539,"""Polifosfatos; aunque no de constitución química definida (excepto los de sodio trifosfato ...",5540,4729,4990,5362,5957,6401,11955,9969,10029,11601,22352,24178,19507,21883,21713,22607,20237,22588,21150,24522
720110,Fundición en bruto; en lingotes; bloques o demás formas primarias; sin alear; con un contenido ...,63481,61115,101041,116176,122281,61783,111726,47845,78677,112995,82970,124889,138064,149299,141442,87443,154771,94368,64212,24437
901780,Instrumentos manuales de medida de longitud; n.c.o.p.,13768,11598,13139,13532,17178,17571,18262,15093,21047,24594,30965,25102,25385,30795,24815,25435,28599,27591,22667,24403
845290,Muebles; basamentos y tapas para máquinas de coser y sus partes; otras partes de máquinas de ...,29552,27023,26174,26941,24476,21335,19661,13846,20992,22916,27209,28334,28819,31066,32669,30937,32389,28919,20564,24370
860721,Frenos de aire comprimido y sus partes; propios de vehículos para vías férreas; n.c.o.p.,8101,14737,21793,39056,42603,60370,25464,11637,10038,29914,38081,44065,52489,63003,58822,42484,41499,41648,26153,24320
940520,Lámparas eléctricas de cabecera; mesa; oficina o de pie,15718,14685,15531,20218,25724,23098,22152,17481,18292,22401,22997,22437,22898,23218,23280,20583,24780,21667,15389,24205
283711,Cianuros y oxicianuros; de sodio,6691,7506,8416,9673,14519,21236,34244,77104,88982,111622,180628,203359,175377,235007,222947,186139,192334,156153,133259,24165
846150,Máquinas de aserrar o trocear; para metal (exc. máquinas accionadas manualmente),15852,16468,22862,26173,35667,29720,29720,19588,19886,32080,27439,45327,35035,46966,46400,39688,46210,41739,39668,24100
790400,Barras; perfiles y alambre; de cinc,13923,12779,14737,13402,14511,28463,19259,10294,10529,13181,11026,14590,15308,18842,18031,20519,28866,27121,27145,24046
480459,"""Papel y cartón Kraft; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o ...",20320,19238,27612,29127,25528,25932,29506,18426,19951,21416,21753,25676,31776,18765,18481,26060,21477,17652,17780,23998
846791,Partes de sierras o tronzadoras de cadena; con motor incorporado; de uso manual; incl. eléctrico; ...,5590,4828,15192,19082,24009,17745,16414,12742,12423,15314,15833,17472,19386,18252,16171,17900,15588,12052,14948,23932
381220,Plastificantes compuestos para caucho o plástico; n.c.o.p.,2285,2989,3124,2468,4325,6749,5975,6104,9059,13698,19191,19280,19909,17740,15581,18390,22628,22818,21500,23858
848620,Máquinas y aparatos para la manufactura de mecánismos semiconductores o circuitos electrónicos ...,0,0,0,0,0,0,21984,27451,26298,21338,20879,27010,37427,75632,14658,40610,27103,23567,54815,23773
841780,"""Hornos industriales o de laboratorio; que no sean eléctricos; incl. los incineradores (exc. ...",23644,41586,42392,64177,45258,63040,34103,13314,16491,34506,44675,31495,63332,48156,55383,75830,36813,81763,24093,23752
630231,Ropa de cama; de algodón (exc. estampada y de punto),5249,3835,4874,6730,9039,13893,21284,10952,12272,16661,17616,16060,24160,27861,23166,21748,27869,23935,15926,23730
294000,Azúcares químicamente puros (excepto la sacarosa; lactosa; maltosa; glucosa y fructosa [levulosa]); ...,8102,10712,10654,8524,23677,32529,30332,33979,39240,38978,36738,37794,20154,28504,30214,29749,31455,29691,25320,23683
847410,Máquinas y aparatos de clasificar; cribar; separar o lavar materias minerales sólidas; incl. ...,11636,14433,21124,30186,29461,47014,70600,47265,44077,61690,66242,80082,62235,40046,80481,75834,47973,34199,15063,23681
720853,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; no enrollados; simplemente ...,7288,9363,16665,15586,19197,14959,17033,8529,10342,17808,23226,19972,17308,28713,8858,14628,20770,18495,9577,23680
481149,"""Papel y cartón; coloreados o decorados en la superficie o impresos; engomados o adhesivos ...",7873,10100,10026,14661,6095,4284,5869,6026,8543,9891,10920,10129,11363,11376,13005,13279,16322,20641,19418,23658
291229,"""Aldehídos cíclicos sin otras funciones oxigenadas (exc. benzaldehído """"aldehído benzoico"""")""",5626,5558,7249,9268,13118,16106,16742,12316,16445,13611,15663,16621,17206,17551,16231,22194,27602,27959,31203,23646
902131,Prótesis ortopédicas articulares,4347,7241,8950,9686,11390,12279,11514,10043,14609,16098,22236,22625,21467,22716,20059,19957,29422,19951,14200,23505
620469,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; para ...",9573,13812,11342,10547,9783,9516,9980,7269,6242,8172,10458,12985,16002,22029,22442,23044,24951,30955,19637,23504
120999,Semillas; frutos y esporas; para siembra (exc. legumbres; maíz dulce; café; té; yerba mate ...,12952,13080,14646,14655,18548,18140,20569,21624,20576,19830,20204,24595,20508,31651,29883,28082,36015,36362,32961,23469
300190,Heparina y sus sales; las demás sustancias humanas o animales preparadas para usos terapéuticos ...,2784,2573,3176,2486,3550,4670,8764,10509,12176,15764,18497,22731,14446,22997,22046,21935,21378,13697,22696,23396
871500,Coches; sillas y vehículos similares para transporte de niños; y sus partes,11260,13032,14032,14342,17510,16913,22511,20696,24665,28281,29417,37327,35803,37232,32977,35149,33072,27529,20891,23360
550921,Hilados con un contenido de fibras discontinuas de poliéster >= 85% en peso; sencillos (exc. ...,1435,1735,1897,2763,5678,6983,7907,8879,6367,8752,6732,9000,13114,19495,17746,19241,20806,20387,17694,23350
848049,Modelos para metal o carburos metálicos (exc. de grafito u otros carbonos; de materia cerámica ...,12789,9454,10611,19024,14772,17806,20493,17526,20128,15073,12114,10156,16537,20566,28605,23088,32166,28268,29112,23342
160521,Camarones y langostinos; preparados o conservados; no en envases herméticamente cerrados (sin ...,0,0,0,0,0,0,0,0,0,0,18261,60757,45266,21903,17286,17625,16572,13351,7087,23336
200570,Aceitunas; preparadas o conservadas sin vinagre ni ácido acético (exc. congeladas),6913,10607,13579,12976,14974,19839,19158,15566,19367,20922,17760,17638,21021,18515,22864,19414,22525,20674,22946,23306
750620,"""Chapas; hojas y tiras; de aleaciones de níquel (exc. chapas y tiras extendidas """"desplegadas"""")""",3137,2847,4818,4137,5914,6926,17494,16305,15811,18956,18251,24523,22667,31969,26947,34938,27998,27783,22731,23292
701337,Vasos; jarros y demás recipientes de cristal para beber (exc. de vitrocéramica),0,0,0,0,0,0,17217,12067,15713,19950,19630,21687,23519,23858,24307,22596,25056,23189,17246,23289
291819,Ácidos carboxílicos con función alcohol; pero sin otra función oxigenada; sus anhídridos; halogenuros; ...,21721,17642,17993,13138,14808,11058,15113,18071,14159,17774,17406,17174,23250,19307,18727,20781,19442,23510,21426,23269
271312,Coque de petróleo; calcinado,45424,48816,55620,58867,70601,76013,86105,24756,89542,111389,133992,117900,83441,77126,71548,91531,184263,180165,127410,23197
910700,Interruptores horarios y demás aparatos que permitan accionar un dispositivo en un momento ...,34600,32134,30650,20035,23273,22346,17850,15516,17367,16873,16968,17290,21541,20556,19431,20956,20425,19638,18832,23193
390530,"""Poli""""alcohol vinílico""""; incl. con grupos acetato sin hidrolizar; en formas primarias""",13353,13488,15558,14062,15414,15772,18132,16559,16416,19300,21091,21206,22899,24034,23416,23082,22333,22954,17788,23193
843290,Partes de máquinas; de aparatos y de artefactos agrícolas; hortícolas o silvícolas; para la ...,6104,6400,9025,8303,9745,12340,17219,16526,11811,18466,20468,18304,14544,12410,13974,15213,14357,14729,14756,23181
730439,Tubos y perfiles huecos; sin soldadura; de sección circular; de hierro o acero sin alear; distintos ...,23699,25125,35311,44023,54910,49771,71588,41558,48917,52680,58993,52553,40312,43138,22735,23765,27199,20900,15137,23110
620442,Vestidos de algodón; para mujeres o niñas (exc. de punto; así como combinaciones),5409,5600,5277,5153,9669,14725,18633,19528,22055,25033,20396,18040,18107,17905,17287,16946,19186,20209,16349,23091
320415,Colorantes sintéticos orgánicos a la tina o a la cuba; incl. los que ya sean utilizables como ...,20483,14373,13294,17694,15855,17067,20498,17538,20838,19375,21456,22654,20462,28851,25595,26715,31401,34166,12870,23070
200897,Mezclas de frutas; frutos y demás partes comestibles de plantas; preparados o conservados; ...,0,0,0,0,0,0,0,0,0,0,8383,17617,21910,20975,20906,22185,28820,25166,23423,23051
721491,Barras de hierro o acero sin alear; simplemente laminadas o extrudidas en caliente; de sección ...,12373,17063,18931,22142,25823,24982,26875,12580,20893,33744,38008,40646,41628,34915,30825,31059,25463,18748,10374,23029
732119,Aparatos de cocción y calientaplatos; de uso doméstico; de fundición; hierro o acero; de combustibles ...,0,0,0,0,0,0,5080,4392,4362,6425,6524,7156,7803,7831,7515,9161,14156,12981,17549,22991
820600,Herramientas de dos o más de las partidas 8202 a 8205; acondicionadas en juegos para la venta ...,11812,12861,12218,12246,14894,18619,15116,10037,14891,16658,19533,20419,22049,19990,20170,18448,23876,22221,17428,22935
690722,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22914
293379,"""Lactamas (exc. 6-hexanolactama """"epsilón caprolactama""""; clobazam """"INN"""" y metiprilona """"INN""""; ...",5700,8161,8472,7276,8378,10024,12789,15022,11684,12460,16962,14792,16904,21792,20936,24007,20845,22249,14963,22882
530500,Coco; abacá [cáñamo de manila (Musa textilis Nee)]; ramio y demás fibras textiles vegetales ...,0,0,0,0,0,0,3546,5180,9752,9505,12872,12612,13530,16556,19715,24990,27902,37374,31471,22871
560392,Tela sin tejer; incl. impregnada; recubierta; revestida o estratificada; n.c.o.p.; de peso ...,11643,13007,12585,17341,23365,19252,12772,8383,9561,8936,14435,15793,17100,21560,39488,45848,41083,23007,20254,22829
845129,Máquinas para secar hilados; telas o manufacturas textiles (exc. máquinas para secar ropa; ...,7195,19869,22000,20374,31960,39905,40842,20599,35316,31007,33354,42597,44678,42150,37439,37860,38033,40321,33293,22748
610130,"""Abrigos; chaquetones; capas; anoraks; cazadoras y artículos simil.; de punto de fibras sintéticas ...",23878,20775,14697,15219,9974,8558,10192,10178,12833,21155,20922,21062,20597,29202,26437,26435,25940,27285,19422,22685
846090,Máquinas de desbarbar; amolar; pulir o hacer; para metal (exc. máquinas de rectificar en las ...,17283,14791,31930,27642,39506,38763,37894,16112,16962,29109,57105,44150,82775,56788,69328,54466,44657,35096,46644,22647
610444,Vestidos de punto; de fibras artificiales; para mujeres o niñas (exc. combinaciones),2403,1393,1050,1576,3550,10541,14486,10949,11207,14518,16383,14593,14899,16613,21576,18198,18318,15639,14250,22518
853390,Partes de resistencias eléctricas; incl. los reóstatos y los potenciómetros; n.c.o.p.,25701,29629,29140,22868,23926,32225,26902,16548,22057,21046,21257,15722,17372,15518,15394,16148,20843,21054,15564,22478
610520,"""Camisas de punto; de fibras sintéticas o artificiales; para hombres o niños (exc. camisones; ...",12975,13043,6666,9459,14565,15728,14745,13170,13573,17190,21581,25720,26884,30942,36541,33053,34560,36283,26211,22471
711590,"""Manufacturas de metal precioso o manufacturas de chapado de metal precioso """"plaqué""""; n.c.o.p.""",8419,8104,9632,10841,10168,14651,16422,26638,55347,61630,67673,56415,7846,48929,42486,48266,49382,3544,37264,22460
821193,Cuchillos; incl. las de podar; de metal común (exc. los de hoja fija y navajas de afeitar),9824,9152,7172,7687,8507,11251,13232,9739,11303,13702,12861,13817,15210,15269,14478,17525,20362,19041,17043,22424
721720,Alambre de hierro o acero sin alear; enrollado; cincado (exc. alambrón),16456,15892,23208,31927,21407,18174,17693,12665,19044,20750,26327,24854,24035,23901,25421,21063,28628,25454,16564,22406
292419,"""Amidas acíclicas; incl. los carbamatos; y sus derivados; sales de estos productos (exc. meprobamato ...",9294,14203,14737,16575,16044,23045,23940,22042,21836,26135,26117,24903,24912,24422,26032,25178,29580,27553,29368,22378
151710,Margarina (exc. margarina líquida),8386,9078,11485,13586,14703,17085,21607,19006,19685,22088,22968,23599,23019,23343,20751,19079,19849,20964,22674,22313
830520,Grapas en tiras; de metal común,13778,20896,14899,14187,15303,15844,15589,12258,14914,14999,19025,20781,19025,18018,16287,20308,17703,15778,15119,22307
843131,Partes de ascensores; montacargas o escaleras mecánicas; n.c.o.p.,12539,14085,19980,25031,24781,32577,31412,28912,22460,28254,29646,37789,50382,43562,37148,37587,37965,36029,33657,22305
961380,Encendedores y mecheros (exc. de gas de bolsillo; así como las piedras y mechas),5376,7004,5863,5419,5348,5258,5669,5853,7193,7361,9178,10543,9985,13599,15206,11411,11042,12903,14392,22303
071290,"""Hortalizas; incl. """"silvestres""""; mezclas de hortalizas; incl. """"silvestres""""; secas; incl. ...",4992,4345,3953,5531,7685,10856,10622,9571,12824,14337,13776,17025,15791,21778,23799,29679,23179,20925,21098,22293
843340,Prensas para paja o forraje (incl. las prensas recogedoras),18665,16389,13408,14439,20854,24586,29199,15385,20872,26291,35085,24440,12043,12093,12769,18298,19990,22688,23053,22287
847960,Aparatos de evaporación para refrigerar el aire,1471,2024,2833,6147,5497,4078,5834,5240,6791,13643,13480,8379,5853,12614,11314,17331,21665,18975,12848,22283
290711,"""Fenol """"hidroxibenceno"""" y sus sales""",8558,10604,20332,22241,22295,29971,31490,15610,32050,46812,44786,47533,57107,23841,17948,20287,24247,21283,14085,22276
390440,Copolímeros de cloruro de vinilo; en formas primarias (exc. copolímeros de vinilo y acetato ...,6858,10233,13571,12130,11612,9584,9781,8601,13506,15162,11647,8255,17579,19044,18595,19081,18779,17657,16571,22194
610610,"""Camisas; blusas y blusas camiseras; de punto; de algodón; para mujeres o niñas (exc. """"T-shirts"""" ...",59038,60548,50754,45249,47153,49578,65629,45851,38259,40434,33787,35790,43714,43535,36536,34100,30086,29907,21283,22131
290211,Ciclohexano,31135,46263,75318,83097,84583,98252,78746,57083,86254,107449,107197,105997,99674,49105,48764,75016,73894,38072,7458,22129
732490,"""Artículos de higiene o tocador; y sus partes; de fundición (exc. bidones latas o botes; cajas ...",4905,5379,7056,8387,11499,13402,15682,11397,14343,15902,16795,17651,21241,20286,17141,19624,20903,18494,16693,22095
610712,Calzoncillos de punto; de fibras sintéticas o artificiales; para hombres o niños,994,1726,3489,2554,4775,5155,6051,5147,4840,4022,3980,4844,3742,7278,6765,8967,11675,10523,14763,22065
720293,Ferroniobio,7415,7631,9448,15418,19911,37156,42726,15333,25267,27907,32713,31907,49750,34537,38867,32163,40226,31532,24781,22053
901320,Láseres (exc. los diodos láser),16637,13631,14939,12670,10580,10511,19421,29270,9573,15505,14686,14686,13587,16085,21224,23998,22987,16831,14647,22042
390920,Resinas melamínicas; en formas primarias,10281,10880,13019,16524,15419,16218,15279,12712,15224,15831,17188,19386,19351,19891,19076,20681,22194,22199,18055,22038
621220,"""Fajas y fajas braga """"fajas bombacha"""" de todo tipo de materia textil; incl. elásticas y de ...",5841,11003,13082,9085,12304,12672,8403,7988,7689,8061,12439,11940,9172,12932,15345,15113,14267,16241,11641,21982
871492,Llantas y radios; para los ciclos (excepto para motocicletas),10078,10221,10774,9605,10307,13147,15121,9231,14347,14899,15375,16685,16402,18445,18915,17743,15209,11627,11194,21976
401031,Correas de transmisión; sin fin; estriadas; de sección trapezoidal; de circunferencia exterior ...,8583,11873,11872,11490,14859,16378,15759,12172,16472,17172,18469,19249,19286,20117,18227,19149,23131,21546,14926,21951
851981,Aparatos de grabación o reproducción de sonido que utilicen medios magnéticos; ópticos o semiconductores ...,0,0,0,0,0,0,204527,141758,154663,144184,126328,120824,99326,97931,62726,61139,65368,42917,21776,21924
